document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
zurich_2026_04,関節性乾癬,ｶﾝｾﾂｾｲｶﾝｾﾝ,156,156,傷病名索引,,320
zurich_2026_04,関節ねずみ,ｶﾝｾﾂﾈｽﾞﾐ,143,143,傷病名索引,,321
zurich_2026_04,関節遊離体,ｶﾝｾﾂﾕｳﾘﾀｲ,143,143,傷病名索引,,322
zurich_2026_04,関節リウマチ,ｶﾝｾﾂﾘｳﾏﾁ,142,142,傷病名索引,,323
zurich_2026_04,乾癬,ｶﾝｾﾝ,156,156,傷病名索引,,324
zurich_2026_04,乾癬性関節炎,ｶﾝｾﾝｾｲｶﾝｾﾂｴﾝ,156,156,傷病名索引,,325
zurich_2026_04,完全流産,ｶﾝｾﾞﾝﾘｭｳｻﾞﾝ,135,135,傷病名索引,,326
zurich_2026_04,肝臓がん,ｶﾝｿﾞｳｶﾞﾝ,21,21,傷病名索引,,327
zurich_2026_04,肝臓損傷,ｶﾝｿﾞｳｿﾝｼｮｳ,147,147,傷病名索引,,328
zurich_2026_04,乾燥肌,ｶﾝｿｳﾊﾀﾞ,154,154,傷病名索引,,329
zurich_2026_04,眼底出血,ｶﾞﾝﾃｲｼｭｯｹﾂ,74,74,傷病名索引,,330
zurich_2026_04,肝摘出,ｶﾝﾃｷｼｭﾂ,109,109,傷病名索引,,331
zurich_2026_04,冠動脈瘤,ｶﾝﾄﾞｳﾐｬｸﾘｭｳ,79,79,傷病名索引,,332
zurich_2026_04,肝内結石,ｶﾝﾅｲｹｯｾｷ,107,107,傷病名索引,,333
zurich_2026_04,陥入爪,ｶﾝﾆｭｳｿｳ,158,158,傷病名索引,,334
zurich_2026_04,肝嚢胞,ｶﾝﾉｳﾎｳ,106,106,傷病名索引,,335
zurich_2026_04,肝膿瘍,ｶﾝﾉｳﾖｳ,106,106,傷病名索引,,336
zurich_2026_04,肝斑,ｶﾝﾊﾟﾝ,154,154,傷病名索引,,337
zurich_2026_04,柑皮症,ｶﾝﾋﾟｼｮｳ,154,154,傷病名索引,,338
zurich_2026_04,冠不全,ｶﾝﾌｾﾞﾝ,79,79,傷病名索引,,339
zurich_2026_04,感冒,ｶﾝﾎﾞｳ,87,87,傷病名索引,,340
zurich_2026_04,汗疱状白癬,ｶﾝﾎﾟｳｼﾞｮｳﾊｸｾﾝ,155,155,傷病名索引,,341
zurich_2026_04,γ-ＧＴＰ,ｶﾞﾝﾏｼﾞｰﾃｨｰﾋﾟｰ,108,108,傷病名索引,,342
zurich_2026_04,顔面外傷,ｶﾞﾝﾒﾝｶﾞｲｼｮｳ,146,146,傷病名索引,,343
zurich_2026_04,顔面骨折,ｶﾞﾝﾒﾝｺｯｾﾂ,146,146,傷病名索引,,344
zurich_2026_04,顔面神経痙攣（中枢性）,ｶﾞﾝﾒﾝｼﾝｹｲｹｲﾚﾝ（ﾁｭｳｽｳｾｲ）,66,66,傷病名索引,,345
zurich_2026_04,顔面神経痙攣（末梢性）,ｶﾞﾝﾒﾝｼﾝｹｲｹｲﾚﾝ（ﾏｯｼｮｳｾｲ）,66,66,傷病名索引,,346
zurich_2026_04,顔面神経痛,ｶﾞﾝﾒﾝｼﾝｹｲﾂｳ,66,66,傷病名索引,,347
zurich_2026_04,顔面神経麻痺（中枢性）,ｶﾞﾝﾒﾝｼﾝｹｲﾏﾋ（ﾁｭｳｽｳｾｲ）,66,66,傷病名索引,,348
zurich_2026_04,顔面神経麻痺（末梢性）,ｶﾞﾝﾒﾝｼﾝｹｲﾏﾋ（ﾏｯｼｮｳｾｲ）,66,66,傷病名索引,,349
zurich_2026_04,顔面打撲,ｶﾞﾝﾒﾝﾀﾞﾎﾞｸ,147,147,傷病名索引,,350
zurich_2026_04,顔面白癬,ｶﾞﾝﾒﾝﾊｸｾﾝ,155,155,傷病名索引,,351
zurich_2026_04,肝レンズ核変性症,ｶﾝﾚﾝｽﾞｶｸﾍﾝｾｲｼｮｳ,109,109,傷病名索引,,352
zurich_2026_04,キーンベック病,ｷｰﾝﾍﾞｯｸﾋﾞｮｳ,145,145,傷病名索引,,353
zurich_2026_04,期外収縮,ｷｶﾞｲｼｭｳｼｭｸ,79,79,傷病名索引,,354
zurich_2026_04,気管支炎（急性）,ｷｶﾝｼｴﾝ（ｷｭｳｾｲ）,87,87,傷病名索引,,355
zurich_2026_04,気管支炎（慢性）,ｷｶﾝｼｴﾝ（ﾏﾝｾｲ）,87,87,傷病名索引,,356
zurich_2026_04,気管支拡張症,ｷｶﾝｼｶｸﾁｮｳｼｮｳ,87,87,傷病名索引,,357
zurich_2026_04,気管支喘息,ｷｶﾝｼｾﾞﾝｿｸ,88,88,傷病名索引,,358
zurich_2026_04,気胸,ｷｷｮｳ,91,91,傷病名索引,,359
zurich_2026_04,気胸（外傷性）,ｷｷｮｳ（ｶﾞｲｼｮｳｾｲ）,147,147,傷病名索引,,360
zurich_2026_04,気胸（月経随伴性）,ｷｷｮｳ（ｹﾞｯｹｲｽﾞｲﾊﾝｾｲ）,91,91,傷病名索引,,361
zurich_2026_04,菊池病,ｷｸﾁﾋﾞｮｳ,61,61,傷病名索引,,362
zurich_2026_04,菊池・藤本病,ｷｸﾁﾌｼﾞﾓﾄﾋﾞｮｳ,61,61,傷病名索引,,363
zurich_2026_04,ぎっくり腰,ｷﾞｯｸﾘｺﾞｼ,66,66,傷病名索引,,364
zurich_2026_04,機能性胃腸障害,ｷﾉｳｾｲｲﾁｮｳｼｮｳｶﾞｲ,97,97,傷病名索引,,365
zurich_2026_04,機能性ディスペプシア,ｷﾉｳｾｲﾃﾞｨｽﾍﾟﾌﾟｼｱ,97,97,傷病名索引,,366
zurich_2026_04,逆流性食道炎,ｷﾞｬｸﾘｭｳｾｲｼｮｸﾄﾞｳｴﾝ,94,94,傷病名索引,,367
zurich_2026_04,吸引分娩,ｷｭｳｲﾝﾌﾞﾝﾍﾞﾝ,133,133,傷病名索引,,368
zurich_2026_04,臼蓋形成不全,ｷｭｳｶﾞｲｹｲｾｲﾌｾﾞﾝ,140,140,傷病名索引,,369
zurich_2026_04,弓状子宮,ｷｭｳｼﾞｮｳｼｷｭｳ,129,129,傷病名索引,,370
zurich_2026_04,急性Ｅ型肝炎,ｷｭｳｾｲｲｰｶﾞﾀｶﾝｴﾝ,103,103,傷病名索引,,371
zurich_2026_04,急性胃炎,ｷｭｳｾｲｲｴﾝ,96,96,傷病名索引,,372
zurich_2026_04,急性胃腸炎,ｷｭｳｾｲｲﾁｮｳｴﾝ,97,97,傷病名索引,,373
zurich_2026_04,急性Ａ型肝炎,ｷｭｳｾｲｴｲｶﾞﾀｶﾝｴﾝ,103,103,傷病名索引,,374
zurich_2026_04,急性灰白髄炎,ｷｭｳｾｲｶｲﾊｸｽﾞｲｴﾝ,17,17,傷病名索引,,375
zurich_2026_04,急性化膿性限局性外耳炎,ｷｭｳｾｲｶﾉｳｾｲｹﾞﾝｷｮｸｾｲｶﾞｲｼﾞｴﾝ,75,75,傷病名索引,,376
zurich_2026_04,急性肝炎,ｷｭｳｾｲｶﾝｴﾝ,103,103,傷病名索引,,377
zurich_2026_04,急性肝炎（Ｅ型）,ｷｭｳｾｲｶﾝｴﾝ（ｲｰｶﾞﾀ）,103,103,傷病名索引,,378
zurich_2026_04,急性肝炎（Ａ型）,ｷｭｳｾｲｶﾝｴﾝ（ｴｲｶﾞﾀ）,103,103,傷病名索引,,379
zurich_2026_04,急性肝炎（Ｃ型）,ｷｭｳｾｲｶﾝｴﾝ（ｼｰｶﾞﾀ）,104,104,傷病名索引,,380
zurich_2026_04,急性気管支炎,ｷｭｳｾｲｷｶﾝｼｴﾝ,87,87,傷病名索引,,381
zurich_2026_04,急性下痢,ｷｭｳｾｲｹﾞﾘ,102,102,傷病名索引,,382
zurich_2026_04,急性甲状腺炎,ｷｭｳｾｲｺｳｼﾞｮｳｾﾝｴﾝ,43,43,傷病名索引,,383
zurich_2026_04,急性硬膜外血腫,ｷｭｳｾｲｺｳﾏｸｶﾞｲｹｯｼｭ,146,146,傷病名索引,,384
zurich_2026_04,急性硬膜下血腫,ｷｭｳｾｲｺｳﾏｸｶｹｯｼｭ,146,146,傷病名索引,,385
zurich_2026_04,急性骨髄性白血病,ｷｭｳｾｲｺﾂｽﾞｲｾｲﾊｯｹﾂﾋﾞｮｳ,22,22,傷病名索引,,386
zurich_2026_04,急性細気管支炎,ｷｭｳｾｲｻｲｷｶﾝｼｴﾝ,87,87,傷病名索引,,387
zurich_2026_04,急性Ｃ型肝炎,ｷｭｳｾｲｼｰｶﾞﾀｶﾝｴﾝ,104,104,傷病名索引,,388
zurich_2026_04,急性糸球体腎炎,ｷｭｳｾｲｼｷｭｳﾀｲｼﾞﾝｴﾝ,119,119,傷病名索引,,389
zurich_2026_04,急性出血性結膜炎,ｷｭｳｾｲｼｭｯｹﾂｾｲｹﾂﾏｸｴﾝ,68,68,傷病名索引,,390
zurich_2026_04,急性腎盂炎,ｷｭｳｾｲｼﾞﾝｳｴﾝ,120,120,傷病名索引,,391
zurich_2026_04,急性腎盂腎炎,ｷｭｳｾｲｼﾞﾝｳｼﾞﾝｴﾝ,120,120,傷病名索引,,392
zurich_2026_04,急性腎炎,ｷｭｳｾｲｼﾞﾝｴﾝ,119,119,傷病名索引,,393
zurich_2026_04,急性腎不全,ｷｭｳｾｲｼﾞﾝﾌｾﾞﾝ,120,120,傷病名索引,,394
zurich_2026_04,急性膵炎,ｷｭｳｾｲｽｲｴﾝ,112,112,傷病名索引,,395
zurich_2026_04,急性脊髄前角炎,ｷｭｳｾｲｾｷｽﾞｲｾﾞﾝｶｸｴﾝ,17,17,傷病名索引,,396
zurich_2026_04,急性大腸炎,ｷｭｳｾｲﾀﾞｲﾁｮｳｴﾝ,99,99,傷病名索引,,397
zurich_2026_04,急性多発性神経根炎,ｷｭｳｾｲﾀﾊﾂｾｲｼﾝｹｲｺﾝｴﾝ,66,66,傷病名索引,,398
zurich_2026_04,急性中耳炎,ｷｭｳｾｲﾁｭｳｼﾞｴﾝ,76,76,傷病名索引,,399
zurich_2026_04,急性腸炎,ｷｭｳｾｲﾁｮｳｴﾝ,99,99,傷病名索引,,400
zurich_2026_04,急性疼痛性頸部拘縮,ｷｭｳｾｲﾄｳﾂｳｾｲｹｲﾌﾞｺｳｼｭｸ,151,151,傷病名索引,,401
zurich_2026_04,急性熱性皮膚粘膜リンパ節症候群,ｷｭｳｾｲﾈｯｾｲﾋﾌﾈﾝﾏｸﾘﾝﾊﾟｾﾂｼｮｳｺｳｸﾞﾝ,82,82,傷病名索引,,402
zurich_2026_04,急性Ｂ型肝炎,ｷｭｳｾｲﾋﾞｰｶﾞﾀｶﾝｴﾝ,104,104,傷病名索引,,403
zurich_2026_04,急性副鼻腔炎,ｷｭｳｾｲﾌｸﾋﾞｸｳｴﾝ,86,86,傷病名索引,,404
zurich_2026_04,急性腹膜炎,ｷｭｳｾｲﾌｸﾏｸｴﾝ,102,102,傷病名索引,,405
zurich_2026_04,急性扁桃炎,ｷｭｳｾｲﾍﾝﾄｳｴﾝ,89,89,傷病名索引,,406
zurich_2026_04,急性痒疹,ｷｭｳｾｲﾖｳｼﾝ,156,156,傷病名索引,,407
zurich_2026_04,急性腰痛症,ｷｭｳｾｲﾖｳﾂｳｼｮｳ,66,66,傷病名索引,,408
zurich_2026_04,急性リンパ性白血病,ｷｭｳｾｲﾘﾝﾊﾟｾｲﾊｯｹﾂﾋﾞｮｳ,22,22,傷病名索引,,409
zurich_2026_04,Ｑ熱,ｷｭｳﾈﾂ,18,18,傷病名索引,,410
zurich_2026_04,胸郭出口症候群,ｷｮｳｶｸﾃﾞｸﾞﾁｼｮｳｺｳｸﾞﾝ,144,144,傷病名索引,,411
zurich_2026_04,胸郭変形,ｷｮｳｶｸﾍﾝｹｲ,139,139,傷病名索引,,412
zurich_2026_04,胸骨骨折,ｷｮｳｺﾂｺｯｾﾂ,149,149,傷病名索引,,413
zurich_2026_04,狭骨盤,ｷｮｳｺﾂﾊﾞﾝ,132,132,傷病名索引,,414
zurich_2026_04,狭窄性腱鞘炎,ｷｮｳｻｸｾｲｹﾝｼｮｳｴﾝ,139,139,傷病名索引,,415
zurich_2026_04,狭心症,ｷｮｳｼﾝｼｮｳ,79,79,傷病名索引,,416
zurich_2026_04,胸腺がん,ｷｮｳｾﾝｶﾞﾝ,21,21,傷病名索引,,417
zurich_2026_04,胸腺腫,ｷｮｳｾﾝｼｭ,41,41,傷病名索引,,418
zurich_2026_04,蟯虫症,ｷﾞｮｳﾁｭｳｼｮｳ,20,20,傷病名索引,,419
zurich_2026_04,胸椎骨折,ｷｮｳﾂｲｺｯｾﾂ,149,149,傷病名索引,,420
zurich_2026_04,胸椎症,ｷｮｳﾂｲｼｮｳ,65,65,傷病名索引,,421
zurich_2026_04,胸椎すべり症,ｷｮｳﾂｲｽﾍﾞﾘｼｮｳ,65,65,傷病名索引,,422
zurich_2026_04,胸椎椎間板ヘルニア,ｷｮｳﾂｲﾂｲｶﾝﾊﾞﾝﾍﾙﾆｱ,65,65,傷病名索引,,423
zurich_2026_04,胸椎分離症,ｷｮｳﾂｲﾌﾞﾝﾘｼｮｳ,65,65,傷病名索引,,424
zurich_2026_04,強迫神経症,ｷｮｳﾊｸｼﾝｹｲｼｮｳ,62,62,傷病名索引,,425
zurich_2026_04,強迫性障害,ｷｮｳﾊｸｾｲｼｮｳｶﾞｲ,62,62,傷病名索引,,426
zurich_2026_04,強皮症,ｷｮｳﾋｼｮｳ,160,160,傷病名索引,,427
zurich_2026_04,胸部Ｘ線,ｷｮｳﾌﾞｴｯｸｽｾﾝ,85,85,傷病名索引,,428
zurich_2026_04,胸部ＣＴ,ｷｮｳﾌﾞｼｰﾃｨｰ,86,86,傷病名索引,,429
zurich_2026_04,恐怖症,ｷｮｳﾌｼｮｳ,62,62,傷病名索引,,430
zurich_2026_04,胸部脊柱管狭窄症,ｷｮｳﾌﾞｾｷﾁｭｳｶﾝｷｮｳｻｸｼｮｳ,65,65,傷病名索引,,431
zurich_2026_04,胸部打撲,ｷｮｳﾌﾞﾀﾞﾎﾞｸ,151,151,傷病名索引,,432
zurich_2026_04,強膜炎,ｷｮｳﾏｸｴﾝ,70,70,傷病名索引,,433
zurich_2026_04,胸膜プラーク,ｷｮｳﾏｸﾌﾟﾗｰｸ,92,92,傷病名索引,,434
zurich_2026_04,虚血性心疾患,ｷｮｹﾂｾｲｼﾝｼｯｶﾝ,79,79,傷病名索引,,435
zurich_2026_04,虚血性大腸炎,ｷｮｹﾂｾｲﾀﾞｲﾁｮｳｴﾝ,99,99,傷病名索引,,436
zurich_2026_04,巨細胞性動脈炎,ｷｮｻｲﾎﾞｳｾｲﾄﾞｳﾐｬｸｴﾝ,160,160,傷病名索引,,437
zurich_2026_04,拒食症,ｷｮｼｮｸｼｮｳ,62,62,傷病名索引,,438
zurich_2026_04,巨大色素性母斑,ｷｮﾀﾞｲｼｷｿｾｲﾎﾞﾊﾝ,157,157,傷病名索引,,439
zurich_2026_04,ギラン・バレー症候群,ｷﾞﾗﾝﾊﾞﾚｰｼｮｳｺｳｸﾞﾝ,66,66,傷病名索引,,440
zurich_2026_04,切傷,ｷﾘｷｽﾞ,154,154,傷病名索引,,441
zurich_2026_04,起立性調節障害,ｷﾘﾂｾｲﾁｮｳｾﾂｼｮｳｶﾞｲ,62,62,傷病名索引,,442
zurich_2026_04,切れ痔,ｷﾚｼﾞ,113,113,傷病名索引,,443
zurich_2026_04,筋萎縮性側索硬化症,ｷﾝｲｼｭｸｾｲｿｸｻｸｺｳｶｼｮｳ,64,64,傷病名索引,,444
zurich_2026_04,禁煙治療,ｷﾝｴﾝﾁﾘｮｳ,161,161,傷病名索引,,445
zurich_2026_04,菌血症,ｷﾝｹﾂｼｮｳ,18,18,傷病名索引,,446
zurich_2026_04,筋挫傷,ｷﾝｻﾞｼｮｳ,153,153,傷病名索引,,447
zurich_2026_04,近視,ｷﾝｼ,67,67,傷病名索引,,448
zurich_2026_04,近視矯正手術,ｷﾝｼｷｮｳｾｲｼｭｼﾞｭﾂ,67,67,傷病名索引,,449
zurich_2026_04,筋ジストロフィー,ｷﾝｼﾞｽﾄﾛﾌｨｰ,160,160,傷病名索引,,450
zurich_2026_04,菌状息肉症,ｷﾝｼﾞｮｳｿｸﾆｸｼｮｳ,22,22,傷病名索引,,451
zurich_2026_04,金属中毒,ｷﾝｿﾞｸﾁｭｳﾄﾞｸ,161,161,傷病名索引,,452
zurich_2026_04,筋断裂,ｷﾝﾀﾞﾝﾚﾂ,153,153,傷病名索引,,453
zurich_2026_04,緊張性頭痛,ｷﾝﾁｮｳｾｲｽﾞﾂｳ,64,64,傷病名索引,,454
zurich_2026_04,筋痛性脳脊髄炎,ｷﾝﾂｳｾｲﾉｳｾｷｽﾞｲｴﾝ,160,160,傷病名索引,,455
zurich_2026_04,空隙歯列弓,ｸｳｹﾞｷｼﾚﾂｷｭｳ,93,93,傷病名索引,,456
zurich_2026_04,クッシング症候群,ｸｯｼﾝｸﾞｼｮｳｺｳｸﾞﾝ,55,55,傷病名索引,,457
zurich_2026_04,クッシング病,ｸｯｼﾝｸﾞﾋﾞｮｳ,55,55,傷病名索引,,458
zurich_2026_04,屈折矯正手術,ｸｯｾﾂｷｮｳｾｲｼｭｼﾞｭﾂ,67,67,傷病名索引,,459
