document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
medicare_2025_12,消化管間質腫瘍,ショウカカンカンシツシュヨウ,85,88,傷病名索引,,361
medicare_2025_12,上顎洞炎,ジョウガクドウエン,47,50,傷病名索引,,362
medicare_2025_12,上強膜炎,ジョウキョウマクエン,35,38,傷病名索引,,363
medicare_2025_12,小耳症,ショウジショウ,39,42,傷病名索引,,364
medicare_2025_12,硝子体出血,ショウシタイシュッケツ,36,39,傷病名索引,,365
medicare_2025_12,掌蹠膿疱症,ショウセキノウホウショウ,42,45,傷病名索引,,366
medicare_2025_12,小腸ポリープ,ショウチョウポリープ,86,89,傷病名索引,,367
medicare_2025_12,静脈炎,ジョウミャクエン,56,59,傷病名索引,,368
medicare_2025_12,食中毒,ショクチュウドク,50,53,傷病名索引,,369
medicare_2025_12,食道アカラシア,ショクドウアカラシア,51,54,傷病名索引,,370
medicare_2025_12,食道がん,ショクドウガン,84,87,傷病名索引,,371
medicare_2025_12,食道静脈瘤,ショクドウジョウミャクリュウ,54,57,傷病名索引,,372
medicare_2025_12,食道粘膜下腫瘍,ショクドウネンマクカシュヨウ,81,84,傷病名索引,,373
medicare_2025_12,食道裂孔ヘルニア,ショクドウレッコウヘルニア,50,53,傷病名索引,,374
medicare_2025_12,自律神経失調症,ジリツシンケイシッチョウショウ,64,67,傷病名索引,,375
medicare_2025_12,痔ろう,ジロウ,51,54,傷病名索引,,376
medicare_2025_12,耳瘻孔,ジロウコウ,38,41,傷病名索引,,377
medicare_2025_12,腎移植ドナー,ジンイショクドナー,87,90,傷病名索引,,378
medicare_2025_12,心因反応,シンインハンノウ,63,66,傷病名索引,,379
medicare_2025_12,腎盂炎,ジンウエン,58,61,傷病名索引,,380
medicare_2025_12,腎盂腎炎,ジンウジンエン,58,61,傷病名索引,,381
medicare_2025_12,腎炎（詳細不明）,ジンエン（ショウサイフメイ）,61,64,傷病名索引,,382
medicare_2025_12,新型コロナウイルス感染症,シンガタコロナウイルスカンセンショウ,69,72,傷病名索引,,383
medicare_2025_12,心気症,シンキショウ,63,66,傷病名索引,,384
medicare_2025_12,心筋炎,シンキンエン,56,59,傷病名索引,,385
medicare_2025_12,心筋梗塞,シンキンコウソク,57,60,傷病名索引,,386
medicare_2025_12,心筋症,シンキンショウ,57,60,傷病名索引,,387
medicare_2025_12,神経因性膀胱,シンケイインセイボウコウ,65,68,傷病名索引,,388
medicare_2025_12,神経炎,シンケイエン,64,67,傷病名索引,,389
medicare_2025_12,神経過敏症,シンケイカビンショウ,64,67,傷病名索引,,390
medicare_2025_12,神経症,シンケイショウ,64,67,傷病名索引,,391
medicare_2025_12,神経線維腫症,シンケイセンイシュショウ,85,88,傷病名索引,,392
medicare_2025_12,腎血管筋脂肪腫,ジンケッカンキンシボウシュ,60,63,傷病名索引,,393
medicare_2025_12,腎梗塞,ジンコウソク,61,64,傷病名索引,,394
medicare_2025_12,人工透析,ジンコウトウセキ,61,64,傷病名索引,,395
medicare_2025_12,人工妊娠中絶,ジンコウニンシンチュウゼツ,76,79,傷病名索引,,396
medicare_2025_12,人工弁（心臓弁置換術後）,ジンコウベン（シンゾウベンチカンジュツゴ）,57,60,傷病名索引,,397
medicare_2025_12,心室性期外収縮,シンシツセイキガイシュウシュク,56,59,傷病名索引,,398
medicare_2025_12,心室中隔欠損,シンシツチュウカクケッソン,57,60,傷病名索引,,399
medicare_2025_12,腎周囲膿瘍,ジンシュウイノウヨウ,61,64,傷病名索引,,400
medicare_2025_12,真珠腫性中耳炎,シンジュシュセイチュウジエン,38,41,傷病名索引,,401
medicare_2025_12,滲出性中耳炎,シンシュツセイチュウジエン,38,41,傷病名索引,,402
medicare_2025_12,滲出性網膜症,シンシュツセイモウマクショウ,36,39,傷病名索引,,403
