document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
hanasaku_2026_05,過敏性腸症候群（IBS）,ｶﾋﾞﾝｾｲﾁｮｳｼｮｳｺｳｸﾞﾝ(ｱｲﾋﾞｰｴｽ),25,25,傷病名索引,,168
hanasaku_2026_05,花粉症,ｶﾌﾝｼｮｳ,59,59,傷病名索引,,169
hanasaku_2026_05,がま腫,ｶﾞﾏｼｭ,20,20,傷病名索引,,170
hanasaku_2026_05,過眠症,ｶﾐﾝｼｮｳ,18,18,傷病名索引,,171
hanasaku_2026_05,カルチノイド,ｶﾙﾁﾉｲﾄﾞ,44,44,傷病名索引,,172
hanasaku_2026_05,加齢黄斑変性,ｶﾚｲｵｳﾊﾝﾍﾝｾｲ,36,36,傷病名索引,,173
hanasaku_2026_05,川崎病,ｶﾜｻｷﾋﾞｮｳ,62,62,傷病名索引,,174
hanasaku_2026_05,肝移植ドナー,ｶﾝｲｼｮｸﾄﾞﾅｰ,71,71,傷病名索引,,175
hanasaku_2026_05,感音難聴,ｶﾝｵﾝﾅﾝﾁｮｳ,39,39,傷病名索引,,176
hanasaku_2026_05,肝癌・肝臓癌,ｶﾝｶﾞﾝ･ｶﾝｿﾞｳｶﾞﾝ,44,44,傷病名索引,,177
hanasaku_2026_05,肝機能障害,ｶﾝｷﾉｳｼｮｳｶﾞｲ,27,27,傷病名索引,,178
hanasaku_2026_05,ガングリオン（上肢・下肢）,ｶﾞﾝｸﾞﾘｵﾝ(ｼﾞｮｳｼ･ｶｼ),64,64,傷病名索引,,179
hanasaku_2026_05,ガングリオン（上肢・下肢以外）,ｶﾞﾝｸﾞﾘｵﾝ(ｼﾞｮｳｼ･ｶｼｲｶﾞｲ),64,64,傷病名索引,,180
hanasaku_2026_05,肝血管腫,ｶﾝｹｯｶﾝｼｭ,64,64,傷病名索引,,181
hanasaku_2026_05,眼瞼下垂,ｶﾞﾝｹﾝｶｽｲ,38,38,傷病名索引,,182
hanasaku_2026_05,眼瞼痙攣,ｶﾞﾝｹﾝｹｲﾚﾝ,62,62,傷病名索引,,183
hanasaku_2026_05,眼瞼内反症,ｶﾞﾝｹﾝﾅｲﾊﾝｼｮｳ,38,38,傷病名索引,,184
hanasaku_2026_05,眼瞼ミオキミア,ｶﾞﾝｹﾝﾐｵｷﾐｱ,62,62,傷病名索引,,185
hanasaku_2026_05,肝酵素上昇,ｶﾝｺｳｿｼﾞｮｳｼｮｳ,27,27,傷病名索引,,186
hanasaku_2026_05,肝硬変,ｶﾝｺｳﾍﾝ,28,28,傷病名索引,,187
hanasaku_2026_05,含歯性嚢胞,ｶﾞﾝｼｾｲﾉｳﾎｳ,20,20,傷病名索引,,188
hanasaku_2026_05,カンジダ症（膣・性器）,ｶﾝｼﾞﾀﾞｼｮｳ(ﾁﾂ･ｾｲｷ),16,16,傷病名索引,,189
hanasaku_2026_05,間質性肺炎,ｶﾝｼﾂｾｲﾊｲｴﾝ,17,17,傷病名索引,,190
hanasaku_2026_05,間質性膀胱炎,ｶﾝｼﾂｾｲﾎﾞｳｺｳｴﾝ,30,30,傷病名索引,,191
hanasaku_2026_05,鉗子分娩,ｶﾝｼﾌﾞﾝﾍﾞﾝ,68,68,傷病名索引,,192
hanasaku_2026_05,肝障害,ｶﾝｼｮｳｶﾞｲ,27,27,傷病名索引,,193
hanasaku_2026_05,汗疹,ｶﾝｼﾝ,59,59,傷病名索引,,194
hanasaku_2026_05,肝生体提供者,ｶﾝｾｲﾀｲﾃｲｷｮｳｼｬ,71,71,傷病名索引,,195
hanasaku_2026_05,眼精疲労,ｶﾞﾝｾｲﾋﾛｳ,38,38,傷病名索引,,196
hanasaku_2026_05,関節内遊離体,ｶﾝｾﾂﾅｲﾕｳﾘﾀｲ,56,56,傷病名索引,,197
hanasaku_2026_05,関節ねずみ,ｶﾝｾﾂﾈｽﾞﾐ,56,56,傷病名索引,,198
hanasaku_2026_05,関節リウマチ,ｶﾝｾﾂﾘｳﾏﾁ,62,62,傷病名索引,,199
hanasaku_2026_05,乾癬,ｶﾝｾﾝ,58,58,傷病名索引,,200
hanasaku_2026_05,感染型食中毒,ｶﾝｾﾝｶﾞﾀｼｮｸﾁｭｳﾄﾞｸ,72,72,傷病名索引,,201
hanasaku_2026_05,感染性胃腸炎,ｶﾝｾﾝｾｲｲﾁｮｳｴﾝ,22,22,傷病名索引,,202
hanasaku_2026_05,感染性下痢症,ｶﾝｾﾝｾｲｹﾞﾘｼｮｳ,22,22,傷病名索引,,203
hanasaku_2026_05,乾燥肌,ｶﾝｿｳﾊﾀﾞ,61,61,傷病名索引,,204
hanasaku_2026_05,眼底出血,ｶﾞﾝﾃｲｼｭｯｹﾂ,36,36,傷病名索引,,205
hanasaku_2026_05,眼内コンタクトレンズ,ｶﾞﾝﾅｲｺﾝﾀｸﾄﾚﾝｽﾞ,36,36,傷病名索引,,206
hanasaku_2026_05,嵌入爪,ｶﾝﾆｭｳｿｳ,54,54,傷病名索引,,207
hanasaku_2026_05,陥入爪,ｶﾝﾆｭｳｿｳ,54,54,傷病名索引,,208
hanasaku_2026_05,肝斑,ｶﾝﾊﾟﾝ,61,61,傷病名索引,,209
hanasaku_2026_05,カンピロバクター食中毒,ｶﾝﾋﾟﾛﾊﾞｸﾀｰｼｮｸﾁｭｳﾄﾞｸ,72,72,傷病名索引,,210
hanasaku_2026_05,感冒,ｶﾝﾎﾞｳ,14,14,傷病名索引,,211
hanasaku_2026_05,汗疱状白癬,ｶﾝﾎﾟｳｼﾞｮｳﾊｸｾﾝ,59,59,傷病名索引,,212
hanasaku_2026_05,顔面痙攣,ｶﾞﾝﾒﾝｹｲﾚﾝ,61,61,傷病名索引,,213
hanasaku_2026_05,顔面骨骨折,ｶﾞﾝﾒﾝｺﾂｺｯｾﾂ,51,51,傷病名索引,,214
