document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
orix_2025_12,血栓性静脈炎,ケッセンセイジョウミャクエン,68,68,傷病名索引,,189
orix_2025_12,結腸ポリープ,ケッチョウポリープ,49,49,傷病名索引,,190
orix_2025_12,結膜炎,ケツマクエン,64,64,傷病名索引,,191
orix_2025_12,血友病,ケツユウビョウ,56,56,傷病名索引,,192
orix_2025_12,限局性腸炎,ゲンキョクセイチョウエン,80,80,傷病名索引,,193
orix_2025_12,腱鞘炎,ケンショウエン,89,89,傷病名索引,,194
orix_2025_12,原発性硬化性胆管炎,ゲンパツセイコウカセイタンカンエン,81,81,傷病名索引,,195
orix_2025_12,原発性甲状腺機能低下症,ゲンパツセイコウジョウセンキノウテイカショウ,55,55,傷病名索引,,196
orix_2025_12,原発性胆汁性胆管炎,ゲンパツセイタンジュウセイタンカンエン,81,81,傷病名索引,,197
orix_2025_12,原発性免疫不全症候群,ゲンパツセイメンエキフゼンショウコウグン,92,92,傷病名索引,,198
orix_2025_12,口蓋裂,コウガイレツ,75,75,傷病名索引,,199
orix_2025_12,高眼圧症,コウガンアツショウ,63,63,傷病名索引,,200
orix_2025_12,睾丸炎,コウガンエン,83,83,傷病名索引,,201
orix_2025_12,睾丸腫瘍,コウガンシュヨウ,47,47,傷病名索引,,202
orix_2025_12,睾丸静脈瘤,コウガンジョウミャクリュウ,83,83,傷病名索引,,203
orix_2025_12,高血圧,コウケツアツ,69,69,傷病名索引,,204
orix_2025_12,高血糖,コウケットウ,53,53,傷病名索引,,205
orix_2025_12,膠原病,コウゲンビョウ,92,92,傷病名索引,,206
orix_2025_12,高コレステロール血症,コウコレステロールケッショウ,55,55,傷病名索引,,207
orix_2025_12,虹彩炎,コウサイエン,66,66,傷病名索引,,208
orix_2025_12,好酸球性気管支炎,コウサンキュウセイキカンシエン,53,53,傷病名索引,,209
orix_2025_12,高脂血症,コウシケッショウ,55,55,傷病名索引,,210
orix_2025_12,後縦靭帯骨化症,コウジュウジンタイコツカショウ,89,89,傷病名索引,,211
orix_2025_12,甲状腺炎(急性・亜急性),コウジョウセンエン（キュウセイ・アキュウセイ）,55,55,傷病名索引,,212
orix_2025_12,甲状腺炎(慢性),コウジョウセンエン（マンセイ）,55,55,傷病名索引,,213
orix_2025_12,甲状腺機能亢進症,コウジョウセンキノウコウシンショウ,55,55,傷病名索引,,214
orix_2025_12,甲状腺機能低下症,コウジョウセンキノウテイカショウ,55,55,傷病名索引,,215
orix_2025_12,甲状腺結節,コウジョウセンケッセツ,49,49,傷病名索引,,216
orix_2025_12,甲状腺中毒症,コウジョウセンチュウドクショウ,55,55,傷病名索引,,217
orix_2025_12,甲状腺嚢胞,コウジョウセンノウホウ,49,49,傷病名索引,,218
orix_2025_12,口唇口蓋裂,コウシンコウガイレツ,75,75,傷病名索引,,219
orix_2025_12,口唇裂,コウシンレツ,75,75,傷病名索引,,220
orix_2025_12,拘束型心筋症,コウソクガタシンキンショウ,68,68,傷病名索引,,221
orix_2025_12,高中性脂肪血症,コウチュウセイシボウケッショウ,55,55,傷病名索引,,222
orix_2025_12,後天性免疫不全症候群,コウテンセイメンエキフゼンショウコウグン,42,42,傷病名索引,,223
orix_2025_12,喉頭炎(急性・慢性),コウトウエン（キュウセイ・マンセイ）,73,73,傷病名索引,,224
orix_2025_12,喉頭蓋炎,コウトウガイエン,73,73,傷病名索引,,225
orix_2025_12,喉頭肉芽腫,コウトウニクガシュ,48,48,傷病名索引,,226
orix_2025_12,喉頭ポリープ,コウトウポリープ,48,48,傷病名索引,,227
orix_2025_12,高尿酸血症,コウニョウサンケッショウ,52,52,傷病名索引,,228
orix_2025_12,更年期障害,コウネンキショウガイ,86,86,傷病名索引,,229
orix_2025_12,後鼻孔狭窄症,コウビコウキョウサクショウ,73,73,傷病名索引,,230
orix_2025_12,硬膜下血腫(急性),コウマクカケッシュ（キュウセイ）,37,37,傷病名索引,,231
orix_2025_12,肛門周囲炎,コウモンシュウイエン,80,80,傷病名索引,,232
orix_2025_12,肛門周囲膿瘍,コウモンシュウイノウヨウ,80,80,傷病名索引,,233
orix_2025_12,肛門脱,コウモンダツ,80,80,傷病名索引,,234
orix_2025_12,肛門ポリープ,コウモンポリープ,49,49,傷病名索引,,235
orix_2025_12,股関節形成不全,コカンセツケイセイフゼン,91,91,傷病名索引,,236
orix_2025_12,股関節脱臼,コカンセツダッキュウ,91,91,傷病名索引,,237
orix_2025_12,五十肩,ゴジュウカタ,89,89,傷病名索引,,238
orix_2025_12,骨腫,コツシュ,46,46,傷病名索引,,239
orix_2025_12,骨腫瘍,コツシュヨウ,46,46,傷病名索引,,240
orix_2025_12,骨髄異形成症候群,コツズイイケイセイショウコウグン,44,44,傷病名索引,,241
orix_2025_12,骨髄炎,コツズイエン,89,89,傷病名索引,,242
orix_2025_12,骨折(顎骨・顔面骨・鼻骨・頬骨),コッセツ（ガクコツ・ガンメンコツ・ビコツ・ホオボネ）,37,37,傷病名索引,,243
orix_2025_12,骨折(頚椎・胸椎・腰椎),コッセツ（ケイツイ・キョウツイ・ヨウツイ）,38,38,傷病名索引,,244
orix_2025_12,骨折(股関節・大腿骨),コッセツ（コカンセツ・ダイタイコツ）,39,39,傷病名索引,,245
orix_2025_12,骨折(骨盤・鎖骨・四肢・肋骨),コッセツ（コツバン・サコツ・シシ・ロッコツ）,39,39,傷病名索引,,246
orix_2025_12,骨折(頭蓋骨),コッセツ（ズガイコツ）,38,38,傷病名索引,,247
orix_2025_12,骨折(脊椎・脊柱・背骨),コッセツ（セキツイ・セキチュウ・セボネ）,38,38,傷病名索引,,248
orix_2025_12,骨折(仙骨・尾骨),コッセツ（センコツ・ビコツ）,39,39,傷病名索引,,249
orix_2025_12,骨粗鬆症,コツソショウショウ,89,89,傷病名索引,,250
orix_2025_12,骨軟骨腫,コツナンコツシュ,46,46,傷病名索引,,251
orix_2025_12,骨盤腹膜炎,コツバンフクマクエン,80,80,傷病名索引,,252
orix_2025_12,COVID-19,コビッド－ナインティーン,42,42,傷病名索引,,253
orix_2025_12,鼓膜穿孔,コマクセンコウ,66,66,傷病名索引,,254
orix_2025_12,再生不良性貧血,サイセイフリョウセイヒンケツ,56,56,傷病名索引,,255
orix_2025_12,鎖骨下静脈血栓症,サコツカジョウミャクケッセンショウ,68,68,傷病名索引,,256
orix_2025_12,鎖骨下動脈狭窄症,サコツカドウミャクキョウサクショウ,71,71,傷病名索引,,257
orix_2025_12,坐骨神経痛,ザコツシンケイツウ,40,40,傷病名索引,,258
orix_2025_12,サラセミア,サラセミア,56,56,傷病名索引,,259
